Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
NJRA,Ramsey,41.0935,-74.2541,2,0.0233,,
ILWV,Warbluff Valley Sanctuary,37.4056,-88.6111,2,0.0625,,
AZBA,Buenos Aires N.W.R.,31.5667,-111.4500,1,0.0076,,
MSTU,Tupelo,34.2276,-88.7012,1,0.1667,,
FLBC,Bay County,30.1851,-85.6719,1,0.0132,,
CTOX,Oxford,41.4000,-73.1411,1,0.0159,"US, ",
PERO,"Rio Orosa, Loreto, Peru",-3.6667,-72.2167,1,0.0952,,
MOMI,Mingo N.W.R.,36.9833,-90.2000,1,0.0314,,
MABB,Buzzards Bay,41.6517,-70.6206,1,0.0120,"US, ",
NYPE,Peekskill,41.2500,-73.8500,1,0.0116,,
SCCO,Columbia,33.9300,-80.9214,1,0.0345,,LO
MSJC,Jackson County,30.4366,-88.7119,1,0.0278,,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,1,0.0345,"US, HC, ",
NJBO,Boonton,40.8500,-74.3833,1,0.0068,,
MDBH,Baltimore Harbor,39.2661,-76.4911,1,0.0196,,
NCHC,Henderson County,35.3430,-82.5530,1,0.0137,,
TNNO,Norris,36.2242,-84.0927,1,0.0248,,
OHEF,East Fork Lake S.P.,38.9871,-84.0253,1,0.0313,,
MDAC,Allegany County,39.5916,-78.6929,cw,0.0000,"US, ",
PAHM,Hamburg,40.5994,-75.9269,cw,0.0000,,
TNRL,Reelfoot Lake,36.4167,-89.3833,cw,0.0000,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,cw,0.0000,,
OHLN,Lancaster,39.7137,-82.6019,cw,0.0000,,
CTWE,Westport,41.1640,-73.3580,cw,0.0000,"US, ",
ILJC,Jackson County,37.7167,-89.3500,cw,0.0000,,
PABH,Bethlehem-Easton,40.6184,-75.3169,cw,0.0000,,

